latitude,longitude,species_name,common_name,group_size,date_time,Date
33.159054,-119.664879,HUWH,Humpback Whale,1,2004-11-10 11:37:06,2004-11-10
34.157101000000004,-121.135495,HUWH,Humpback Whale,2,2004-11-15 10:21:36,2004-11-15
34.040729,-122.97444,FIWH,Fin Whale,4,2004-11-17 08:23:30,2004-11-17
34.126593,-122.790865,FIWH,Fin Whale,1,2004-11-17 12:34:18,2004-11-17
34.153451000000004,-122.73449,BLWH,Blue Whale,1,2004-11-17 12:50:48,2004-11-17
34.967292,-121.072842,HUWH,Humpback Whale,2,2004-11-18 06:43:18,2004-11-18
34.98845900000001,-121.012211,HUWH,Humpback Whale,2,2004-11-18 06:59:00,2004-11-18
35.068921,-120.827378,HUWH,Humpback Whale,2,2004-11-18 09:42:48,2004-11-18
34.664759000000004,-120.841776,HUWH,Humpback Whale,1,2004-11-18 13:55:30,2004-11-18
32.758167,-117.377757,HUWH,Humpback Whale,1,2004-11-19 11:01:30,2004-11-19
33.684671,-118.68501299999998,GRWH,Gray Whale,1,2005-01-19 16:52:42,2005-01-19
35.080337,-121.619366,HUWH,Humpback Whale,1,2005-04-06 16:10:06,2005-04-06
37.159636,-122.549089,HUWH,Humpback Whale,1,2005-04-14 15:14:30,2005-04-14
37.039038,-122.473039,HUWH,Humpback Whale,1,2005-04-14 16:02:12,2005-04-14
36.67106,-122.300127,HUWH,Humpback Whale,1,2005-04-20 12:49:48,2005-04-20
36.645663,-122.359535,HUWH,Humpback Whale,3,2005-04-20 13:11:30,2005-04-20
36.632381,-122.388823,HUWH,Humpback Whale,1,2005-04-20 13:22:06,2005-04-20
37.291709,-122.661278,HUWH,Humpback Whale,5,2005-04-21 16:43:36,2005-04-21
37.291709,-122.661278,HUWH,Humpback Whale,4,2005-04-21 16:43:36,2005-04-21
37.277275,-122.689946,HUWH,Humpback Whale,2,2005-04-21 16:55:42,2005-04-21
33.565995,-119.698243,HUWH,Humpback Whale,2,2005-04-22 15:08:36,2005-04-22
34.233286,-121.004558,HUWH,Humpback Whale,4,2005-04-27 09:21:54,2005-04-27
34.084525,-121.273718,HUWH,Humpback Whale,3,2005-04-27 13:37:48,2005-04-27
32.684779,-117.816364,FIWH,Fin Whale,1,2005-05-04 17:03:36,2005-05-04
33.169025,-119.199585,MIWH,Minke Whale,1,2005-05-05 09:05:36,2005-05-05
33.51605900000001,-119.815022,HUWH,Humpback Whale,2,2005-05-05 14:52:42,2005-05-05
33.63252,-120.174558,FIWH,Fin Whale,1,2005-05-06 08:51:18,2005-05-06
33.745144,-120.263558,HUWH,Humpback Whale,4,2005-05-06 09:48:48,2005-05-06
33.81415,-120.314542,HUWH,Humpback Whale,1,2005-05-06 10:23:18,2005-05-06
33.904573,-120.385631,HUWH,Humpback Whale,1,2005-05-06 11:07:36,2005-05-06
33.945703,-120.418218,HUWH,Humpback Whale,2,2005-05-06 11:29:48,2005-05-06
34.435513,-120.729245,HUWH,Humpback Whale,2,2005-05-07 07:49:00,2005-05-07
34.511068,-120.756577,HUWH,Humpback Whale,2,2005-05-07 08:22:54,2005-05-07
34.538062,-120.756196,HUWH,Humpback Whale,2,2005-05-07 08:34:00,2005-05-07
34.673016,-120.752926,HUWH,Humpback Whale,4,2005-05-07 09:27:48,2005-05-07
34.753962,-120.749706,HUWH,Humpback Whale,5,2005-05-07 10:00:00,2005-05-07
34.780944,-120.748633,HUWH,Humpback Whale,2,2005-05-07 10:10:42,2005-05-07
35.050713,-120.745696,HUWH,Humpback Whale,5,2005-05-07 11:56:00,2005-05-07
35.077502,-120.741619,HUWH,Humpback Whale,1,2005-05-07 12:06:48,2005-05-07
35.302023,-120.998855,HUWH,Humpback Whale,1,2005-05-07 16:37:48,2005-05-07
35.456106,-121.139507,HUWH,Humpback Whale,2,2005-05-07 17:56:42,2005-05-07
36.183369,-121.914047,HUWH,Humpback Whale,2,2005-05-08 09:02:42,2005-05-08
36.379872,-121.953523,MIWH,Minke Whale,1,2005-05-08 15:36:30,2005-05-08
36.581666,-122.004212,HUWH,Humpback Whale,1,2005-05-08 16:51:00,2005-05-08
36.773725,-122.408892,HUWH,Humpback Whale,1,2005-05-09 09:54:24,2005-05-09
36.761835,-122.459534,HUWH,Humpback Whale,1,2005-05-09 11:03:06,2005-05-09
36.56831500000001,-122.290785,FIWH,Fin Whale,2,2005-05-09 14:08:36,2005-05-09
36.607784,-122.50861100000002,HUWH,Humpback Whale,1,2005-05-09 16:13:12,2005-05-09
36.653584,-122.487066,FIWH,Fin Whale,3,2005-05-09 17:45:18,2005-05-09
37.084744,-122.681414,HUWH,Humpback Whale,2,2005-05-10 16:50:42,2005-05-10
37.084151,-122.647582,HUWH,Humpback Whale,1,2005-05-10 17:00:42,2005-05-10
37.041931,-122.633541,HUWH,Humpback Whale,1,2005-05-11 06:21:42,2005-05-11
37.538851,-122.804995,HUWH,Humpback Whale,1,2005-05-11 15:46:06,2005-05-11
37.372816,-123.053016,HUWH,Humpback Whale,2,2005-05-12 10:12:30,2005-05-12
37.37851,-122.86794,HUWH,Humpback Whale,3,2005-05-12 11:42:36,2005-05-12
37.449338,-122.796249,HUWH,Humpback Whale,1,2005-05-12 12:31:12,2005-05-12
37.827287,-123.546873,HUWH,Humpback Whale,1,2005-05-13 18:35:12,2005-05-13
39.50059,-124.497421,HUWH,Humpback Whale,2,2005-05-17 11:15:54,2005-05-17
39.505158,-124.668472,HUWH,Humpback Whale,1,2005-05-17 12:41:06,2005-05-17
39.781196,-124.595303,HUWH,Humpback Whale,1,2005-05-18 18:15:18,2005-05-18
32.244769,-118.745273,FIWH,Fin Whale,2,2005-07-02 12:53:36,2005-07-02
32.216629,-118.799684,FIWH,Fin Whale,1,2005-07-02 13:11:36,2005-07-02
32.143411,-118.958178,BLWH,Blue Whale,1,2005-07-02 16:33:24,2005-07-02
32.102579,-119.040755,BLWH,Blue Whale,1,2005-07-02 17:01:54,2005-07-02
32.065271,-119.125583,BLWH,Blue Whale,1,2005-07-02 17:30:54,2005-07-02
33.69056,-118.338466,MIWH,Minke Whale,1,2005-07-07 17:12:00,2005-07-07
34.186231,-119.486888,BLWH,Blue Whale,1,2005-07-12 10:16:48,2005-07-12
34.509718,-121.998738,FIWH,Fin Whale,1,2005-07-15 12:22:42,2005-07-15
34.834358,-121.368799,HUWH,Humpback Whale,1,2005-07-15 18:12:06,2005-07-15
34.171328,-122.781764,FIWH,Fin Whale,6,2005-11-19 07:18:00,2005-11-19
34.18677,-122.754999,FIWH,Fin Whale,5,2005-11-19 07:27:54,2005-11-19
34.202212,-122.728233,FIWH,Fin Whale,3,2005-11-19 07:37:42,2005-11-19
34.309196,-122.465754,HUWH,Humpback Whale,6,2005-11-19 09:03:48,2005-11-19
34.498222,-122.059603,FIWH,Fin Whale,3,2005-11-19 13:35:30,2005-11-19
33.715491,-118.489317,GRWH,Gray Whale,1,2006-02-10 16:01:36,2006-02-10
33.363515,-119.578917,GRWH,Gray Whale,3,2006-02-11 08:27:06,2006-02-11
32.558706,-118.076146,FIWH,Fin Whale,1,2006-04-02 06:59:00,2006-04-02
32.234147,-118.78089,FIWH,Fin Whale,1,2006-04-02 15:52:36,2006-04-02
32.037526,-120.734664,HUWH,Humpback Whale,1,2006-04-06 14:03:00,2006-04-06
33.197056,-118.361281,GRWH,Gray Whale,2,2006-04-07 16:55:30,2006-04-07
33.237261,-118.277294,MIWH,Minke Whale,1,2006-04-07 17:23:18,2006-04-07
34.39308,-119.824242,GRWH,Gray Whale,2,2006-04-13 08:33:54,2006-04-13
37.083731,-122.4706,HUWH,Humpback Whale,1,2006-05-07 07:54:00,2006-05-07
37.083,-122.699441,HUWH,Humpback Whale,1,2006-05-07 09:34:24,2006-05-07
36.877375,-122.448881,HUWH,Humpback Whale,1,2006-05-07 18:50:48,2006-05-07
36.876697,-121.937374,HUWH,Humpback Whale,2,2006-05-09 16:07:18,2006-05-09
35.118138,-120.77151299999998,MIWH,Minke Whale,1,2006-05-11 12:06:12,2006-05-11
35.118758,-120.744509,MIWH,Minke Whale,1,2006-05-11 12:16:06,2006-05-11
35.096506,-120.7333,MIWH,Minke Whale,1,2006-05-11 12:52:24,2006-05-11
34.866,-120.922451,HUWH,Humpback Whale,1,2006-05-11 15:48:42,2006-05-11
34.427906,-120.927799,HUWH,Humpback Whale,2,2006-05-12 08:29:48,2006-05-12
34.434769,-120.862868,HUWH,Humpback Whale,1,2006-05-12 08:51:06,2006-05-12
34.216921,-120.555178,HUWH,Humpback Whale,1,2006-05-12 12:26:18,2006-05-12
33.740407,-119.360126,HUWH,Humpback Whale,2,2006-05-13 15:02:24,2006-05-13
33.738942,-119.327709,HUWH,Humpback Whale,1,2006-05-13 15:13:18,2006-05-13
32.739606,-118.719302,HUWH,Humpback Whale,1,2006-05-14 18:53:24,2006-05-14
32.923815999999995,-117.836904,BLWH,Blue Whale,1,2006-05-19 11:48:24,2006-05-19
34.138443,-120.251771,HUWH,Humpback Whale,2,2006-05-20 06:08:18,2006-05-20
34.152215000000005,-120.314857,HUWH,Humpback Whale,5,2006-05-20 06:31:24,2006-05-20
34.159101,-120.346399,HUWH,Humpback Whale,4,2006-05-20 06:42:54,2006-05-20
34.166982,-120.377529,HUWH,Humpback Whale,3,2006-05-20 06:54:30,2006-05-20
34.198624,-120.467598,HUWH,Humpback Whale,1,2006-05-20 07:28:48,2006-05-20
34.285675,-120.706673,HUWH,Humpback Whale,2,2006-05-20 09:00:18,2006-05-20
34.296557,-120.736558,HUWH,Humpback Whale,6,2006-05-20 09:11:42,2006-05-20
34.310004,-120.764544,HUWH,Humpback Whale,2,2006-05-20 09:23:06,2006-05-20
34.378114000000004,-120.865902,HUWH,Humpback Whale,1,2006-05-20 10:06:42,2006-05-20
34.429796,-120.94148,HUWH,Humpback Whale,3,2006-05-20 10:39:12,2006-05-20
34.464347,-120.991797,HUWH,Humpback Whale,3,2006-05-20 11:01:00,2006-05-20
34.49876,-121.042244,HUWH,Humpback Whale,1,2006-05-20 11:22:48,2006-05-20
34.598641,-121.143742,BLWH,Blue Whale,1,2006-05-20 12:16:24,2006-05-20
34.598641,-121.143742,HUWH,Humpback Whale,2,2006-05-20 12:16:24,2006-05-20
34.623361,-121.156926,HUWH,Humpback Whale,1,2006-05-20 12:26:48,2006-05-20
34.749171000000004,-121.215832,HUWH,Humpback Whale,1,2006-05-20 13:16:06,2006-05-20
34.774867,-121.225917,HUWH,Humpback Whale,7,2006-05-20 13:24:54,2006-05-20
34.774867,-121.225917,HUWH,Humpback Whale,1,2006-05-20 13:24:54,2006-05-20
34.800564,-121.236003,FIWH,Fin Whale,4,2006-05-20 13:33:42,2006-05-20
34.800564,-121.236003,HUWH,Humpback Whale,3,2006-05-20 13:33:42,2006-05-20
34.82626,-121.246088,HUWH,Humpback Whale,6,2006-05-20 13:42:24,2006-05-20
34.82626,-121.246088,FIWH,Fin Whale,1,2006-05-20 13:42:24,2006-05-20
34.903348,-121.276345,HUWH,Humpback Whale,1,2006-05-20 14:08:42,2006-05-20
36.775087,-122.337499,HUWH,Humpback Whale,3,2006-05-21 12:00:48,2006-05-21
36.591075,-122.444214,HUWH,Humpback Whale,1,2006-05-21 16:39:48,2006-05-21
36.633791,-122.403067,HUWH,Humpback Whale,1,2006-05-21 17:02:30,2006-05-21
36.626386,-122.303799,HUWH,Humpback Whale,1,2006-05-21 18:38:54,2006-05-21
36.848031,-122.221543,HUWH,Humpback Whale,1,2006-05-22 06:06:24,2006-05-22
36.936298,-122.348888,HUWH,Humpback Whale,2,2006-05-22 07:01:42,2006-05-22
36.968453,-122.40256200000002,HUWH,Humpback Whale,2,2006-05-22 07:25:18,2006-05-22
36.987832,-122.426109,HUWH,Humpback Whale,1,2006-05-22 07:36:48,2006-05-22
37.00721,-122.449657,HUWH,Humpback Whale,1,2006-05-22 07:48:18,2006-05-22
37.045968,-122.496751,HUWH,Humpback Whale,1,2006-05-22 08:11:12,2006-05-22
37.06534600000001,-122.520299,HUWH,Humpback Whale,2,2006-05-22 08:22:42,2006-05-22
37.084725,-122.543846,HUWH,Humpback Whale,5,2006-05-22 08:34:12,2006-05-22
37.123737,-122.590596,HUWH,Humpback Whale,1,2006-05-22 08:57:12,2006-05-22
37.144058,-122.612868,HUWH,Humpback Whale,1,2006-05-22 09:08:18,2006-05-22
37.247832,-122.721295,HUWH,Humpback Whale,3,2006-05-22 10:02:42,2006-05-22
37.268586,-122.74298,HUWH,Humpback Whale,1,2006-05-22 10:13:36,2006-05-22
38.263585,-123.223222,HUWH,Humpback Whale,1,2006-05-24 06:09:48,2006-05-24
33.047665,-117.430616,BLWH,Blue Whale,1,2006-07-08 17:01:06,2006-07-08
31.146182,-121.051945,BLWH,Blue Whale,1,2006-07-10 13:12:12,2006-07-10
32.498121999999995,-119.792678,FIWH,Fin Whale,1,2006-07-13 14:25:06,2006-07-13
32.545405,-119.677533,FIWH,Fin Whale,2,2006-07-13 15:01:24,2006-07-13
33.782115999999995,-118.741959,BLWH,Blue Whale,1,2006-07-15 07:02:42,2006-07-15
33.783515,-120.376667,FIWH,Fin Whale,1,2006-07-19 12:34:42,2006-07-19
32.459103000000006,-118.325229,FIWH,Fin Whale,1,2006-10-22 10:14:18,2006-10-22
33.112562,-120.127875,FIWH,Fin Whale,4,2006-10-28 13:49:48,2006-10-28
33.083802,-120.182388,FIWH,Fin Whale,3,2006-10-28 14:06:00,2006-10-28
33.022793,-120.288691,FIWH,Fin Whale,2,2006-10-28 14:38:06,2006-10-28
33.495501000000004,-120.92597,BLWH,Blue Whale,1,2006-10-31 08:41:18,2006-10-31
